portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
PORTAL:0006555	rare_v2	NEUROLOGICAL	neurological	Lissencephaly_Orphanet_48471	Lissencephaly		rare_disease			5	OMIM:618325		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:48471
PORTAL:0006556	rare_v2	NEUROLOGICAL	neurological	Lysosomal_disease_with_epilepsy_Orphanet_225681	Lysosomal disease with epilepsy		rare_disease			1	ORPHANET:225681		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D003638		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D004421		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D004827		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D004831		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D006228		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	MESH:D013036		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	ORPHANET:293181	Malignant migrating focal seizures of infancy	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	OMIM:613722		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:293181
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	OMIM:614959		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:293181
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	OMIM:615338		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:293181
PORTAL:0006557	rare_v2	NEUROLOGICAL	neurological	Malignant_migrating_focal_seizures_of_infancy_Orphanet_293181	Malignant migrating focal seizures of infancy		rare_disease			11	OMIM:616645		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:293181
PORTAL:0006558	rare_v2	NEUROLOGICAL	neurological	Midline_cerebral_malformation_Orphanet_268926	Midline cerebral malformation		rare_disease			1	ORPHANET:268926		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006559	rare_v2	NEUROLOGICAL	neurological	Miscellaneous_movement_disorder_due_to_genetic_neurodegenerative_disease_Orphanet_307058	Miscellaneous movement disorder due to genetic neurodegenerative disease		rare_disease			1	ORPHANET:307058		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006560	rare_v2	NEUROLOGICAL	neurological	Miscellaneous_movement_disorder_due_to_neurodegenerative_disease_Orphanet_306695	Miscellaneous movement disorder due to neurodegenerative disease		rare_disease			1	ORPHANET:306695		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006561	rare_v2	NEUROLOGICAL	neurological	Mitochondrial_disease_with_epilepsy_Orphanet_225700	Mitochondrial disease with epilepsy		rare_disease			1	ORPHANET:225700		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006562	rare_v2	NEUROLOGICAL	neurological	Mitochondrial_disease_with_peripheral_neuropathy_Orphanet_225703	Mitochondrial disease with peripheral neuropathy		rare_disease			1	ORPHANET:225703		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006563	rare_v2	NEUROLOGICAL	neurological	Monogenic_disease_with_epilepsy_Orphanet_166472	Monogenic disease with epilepsy		rare_disease			1	ORPHANET:166472		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006564	rare_v2	NEUROLOGICAL	neurological	Motor_neuron_disease_Orphanet_98503	Motor neuron disease		rare_disease			2	MESH:D016472		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006564	rare_v2	NEUROLOGICAL	neurological	Motor_neuron_disease_Orphanet_98503	Motor neuron disease		rare_disease			2	ORPHANET:98503	Motor neuron disease	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006565	rare_v2	NEUROLOGICAL	neurological	Motor_stereotypies_Orphanet_306765	Motor stereotypies		rare_disease			2	MESH:D013239		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006565	rare_v2	NEUROLOGICAL	neurological	Motor_stereotypies_Orphanet_306765	Motor stereotypies		rare_disease			2	ORPHANET:306765	Motor stereotypies	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D002311		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D009136		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D012174		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D054220		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D058494		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	MESH:D058495		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	ORPHANET:588	Muscle-eye-brain disease	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:236670		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:253280		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:253800		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:613150		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:613153		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:613154		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:615181		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006566	rare_v2	NEUROLOGICAL	neurological	Muscleeyebrain_disease_Orphanet_588	Muscle-eye-brain disease		rare_disease			15	OMIM:615350		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:588
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	MESH:D004827		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	MESH:D004831		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	MESH:D008607		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	MESH:D065768		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	ORPHANET:1942	Myoclonic-astatic epilepsy	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	OMIM:615369		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:1942
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	OMIM:616421		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:1942
PORTAL:0006567	rare_v2	NEUROLOGICAL	neurological	Myoclonicastatic_epilepsy_Orphanet_1942	Myoclonic-astatic epilepsy		rare_disease			8	OMIM:618587		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:1942
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D000567		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D006319		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D015211		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D018901		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D018902		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	MESH:D052919		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	ORPHANET:44	Neonatal adrenoleukodystrophy	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:202370		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:266510		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:601539		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614863		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614867		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614871		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614873		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614877		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614885		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:614920		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006568	rare_v2	NEUROLOGICAL	neurological	Neonatal_adrenoleukodystrophy_Orphanet_44	Neonatal adrenoleukodystrophy		rare_disease			18	OMIM:617370		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:44
PORTAL:0006569	rare_v2	NEUROLOGICAL	neurological	Neonatal_epilepsy_syndrome_Orphanet_98257	Neonatal epilepsy syndrome		rare_disease			1	ORPHANET:98257		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006570	rare_v2	NEUROLOGICAL	neurological	Neurocutaneous_syndrome_with_epilepsy_Orphanet_166466	Neurocutaneous syndrome with epilepsy		rare_disease			1	ORPHANET:166466		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006571	rare_v2	NEUROLOGICAL	neurological	Neurodegeneration_with_brain_iron_accumulation_Orphanet_385	Neurodegeneration with brain iron accumulation		rare_disease			4	MESH:D019150		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006571	rare_v2	NEUROLOGICAL	neurological	Neurodegeneration_with_brain_iron_accumulation_Orphanet_385	Neurodegeneration with brain iron accumulation		rare_disease			4	MESH:D019189		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006571	rare_v2	NEUROLOGICAL	neurological	Neurodegeneration_with_brain_iron_accumulation_Orphanet_385	Neurodegeneration with brain iron accumulation		rare_disease			4	ORPHANET:385	Neurodegeneration with brain iron accumulation	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006571	rare_v2	NEUROLOGICAL	neurological	Neurodegeneration_with_brain_iron_accumulation_Orphanet_385	Neurodegeneration with brain iron accumulation		rare_disease			4	MESH:C538421		MESH	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:385
PORTAL:0006572	rare_v2	NEUROLOGICAL	neurological	Neurodegenerative_disease_with_chorea_Orphanet_306719	Neurodegenerative disease with chorea		rare_disease			1	ORPHANET:306719		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006573	rare_v2	NEUROLOGICAL	neurological	Neurodegenerative_disease_with_dementia_Orphanet_98534	Neurodegenerative disease with dementia		rare_disease			1	ORPHANET:98534		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006574	rare_v2	NEUROLOGICAL	neurological	Neurological_channelopathy_of_the_central_nervous_system_due_to_a_genetic_GABA_receptor_defect_Orphanet_98749	Neurological channelopathy of the central nervous system due to a genetic GABA receptor defect		rare_disease			1	ORPHANET:98749		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006575	rare_v2	NEUROLOGICAL	neurological	Neurological_channelopathy_of_the_central_nervous_system_due_to_a_genetic_acetylcholine_receptor_defect_Orphanet_98748	Neurological channelopathy of the central nervous system due to a genetic acetylcholine receptor defect		rare_disease			1	ORPHANET:98748		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006576	rare_v2	NEUROLOGICAL	neurological	Neurological_channelopathy_of_the_central_nervous_system_due_to_a_genetic_calcium_channel_defect_Orphanet_98745	Neurological channelopathy of the central nervous system due to a genetic calcium channel defect		rare_disease			1	ORPHANET:98745		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006577	rare_v2	NEUROLOGICAL	neurological	Neurological_channelopathy_of_the_central_nervous_system_due_to_a_genetic_potassium_channel_defect_Orphanet_98746	Neurological channelopathy of the central nervous system due to a genetic potassium channel defect		rare_disease			1	ORPHANET:98746		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006578	rare_v2	NEUROLOGICAL	neurological	Neurological_channelopathy_of_the_central_nervous_system_due_to_a_genetic_sodium_channel_defect_Orphanet_98744	Neurological channelopathy of the central nervous system due to a genetic sodium channel defect		rare_disease			1	ORPHANET:98744		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006579	rare_v2	NEUROLOGICAL	neurological	Neurological_muscular_channelopathy_due_to_a_genetic_potassium_channel_defect_Orphanet_98741	Neurological muscular channelopathy due to a genetic potassium channel defect		rare_disease			1	ORPHANET:98741		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006580	rare_v2	NEUROLOGICAL	neurological	Neurological_muscular_channelopathy_due_to_a_genetic_sodium_channel_defect_Orphanet_98738	Neurological muscular channelopathy due to a genetic sodium channel defect		rare_disease			1	ORPHANET:98738		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006581	rare_v2	NEUROLOGICAL	neurological	Neurometabolic_disease_Orphanet_68385	Neurometabolic disease		rare_disease			1	ORPHANET:68385		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006582	rare_v2	NEUROLOGICAL	neurological	Neuromuscular_disease_Orphanet_68381	Neuromuscular disease		rare_disease			2	MESH:D009468		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006582	rare_v2	NEUROLOGICAL	neurological	Neuromuscular_disease_Orphanet_68381	Neuromuscular disease		rare_disease			2	ORPHANET:68381	Neuromuscular disease	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006583	rare_v2	NEUROLOGICAL	neurological	Neuromuscular_disease_with_dilated_cardiomyopathy_Orphanet_217610	Neuromuscular disease with dilated cardiomyopathy		rare_disease			1	ORPHANET:217610		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006584	rare_v2	NEUROLOGICAL	neurological	Neuromuscular_junction_disease_Orphanet_98491	Neuromuscular junction disease		rare_disease			2	MESH:D020511		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006584	rare_v2	NEUROLOGICAL	neurological	Neuromuscular_junction_disease_Orphanet_98491	Neuromuscular junction disease		rare_disease			2	ORPHANET:98491	Neuromuscular junction disease	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006585	rare_v2	NEUROLOGICAL	neurological	Neuronal_ceroid_lipofuscinosis_Orphanet_216	Neuronal ceroid lipofuscinosis		rare_disease			2	MESH:D009472		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006585	rare_v2	NEUROLOGICAL	neurological	Neuronal_ceroid_lipofuscinosis_Orphanet_216	Neuronal ceroid lipofuscinosis		rare_disease			2	ORPHANET:216	Neuronal ceroid lipofuscinosis	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	MESH:D006228		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	MESH:D010009		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	MESH:D040181		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	MESH:D054091		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	ORPHANET:2149	Nodular neuronal heterotopia	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:300049		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:608097		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:608098		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:612881		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:615544		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006586	rare_v2	NEUROLOGICAL	neurological	Nodular_neuronal_heterotopia_Orphanet_2149	Nodular neuronal heterotopia		rare_disease			11	OMIM:617201		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:2149
PORTAL:0006587	rare_v2	NEUROLOGICAL	neurological	Non_progressive_epilepsy_andor_ataxia_with_myoclonus_as_a_major_feature_Orphanet_306759	Non progressive epilepsy and/or ataxia with myoclonus as a major feature		rare_disease			1	ORPHANET:306759		ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
PORTAL:0006588	rare_v2	NEUROLOGICAL	neurological	Nonspecific_earlyonset_epileptic_encephalopathy_Orphanet_442835	Non-specific early-onset epileptic encephalopathy		rare_disease			74	MESH:D000073376		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006588	rare_v2	NEUROLOGICAL	neurological	Nonspecific_earlyonset_epileptic_encephalopathy_Orphanet_442835	Non-specific early-onset epileptic encephalopathy		rare_disease			74	MESH:D001259		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0006588	rare_v2	NEUROLOGICAL	neurological	Nonspecific_earlyonset_epileptic_encephalopathy_Orphanet_442835	Non-specific early-onset epileptic encephalopathy		rare_disease			74	MESH:D002524		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
